timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782792367526399,2,14,-0.02102356,-0.014609795,-0.016649649,-0.007894463,0.0026681633,0.0019981253,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02560148803966684,1.9835156359622401
1782792367577544,2,14,-0.020000184,-0.015179774,-0.016615778,-0.007273168,0.0019627516,0.0017689118,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02510842201870083,1.9835431615712116
1782792367626385,2,14,-0.018881263,-0.015752709,-0.01658398,-0.006484405,0.0013078679,0.001551363,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02458962971016201,1.9835685232570865
1782792367676405,2,14,-0.017726613,-0.016294735,-0.01661484,-0.005683142,0.0009312768,0.0014497892,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.024078023446312637,1.9835313820997171
1782792367726408,2,14,-0.016280161,-0.016884917,-0.016687766,-0.004632026,0.00032646337,0.00128233,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.023455149988446642,1.9834509072061746
1782792367776399,2,14,-0.015026888,-0.017443618,-0.016795903,-0.003817858,-0.00018879714,0.0011822911,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02302362170079396,1.9833377319842802
1782792367826297,2,14,-0.0138309775,-0.018013645,-0.016940907,-0.0030007276,-0.0006925869,0.00097436784,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.022710951947734818,1.9831890857823997
1782792367876454,2,14,-0.012818942,-0.018548448,-0.017077908,-0.0025773544,-0.0011155964,0.0006892749,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02254706563996212,1.98305022706151
1782792367926371,2,14,-0.011919961,-0.018858474,-0.017247617,-0.002150656,-0.0012260961,0.0003319529,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.022309808122415644,1.982877872432496
1782792367976406,2,14,-0.011457849,-0.018752586,-0.01738438,-0.0019965451,-0.00089324714,1.892846e-05,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02197593690964612,1.9827374287034683
1782792368026422,2,14,-0.011197295,-0.018410513,-0.01754129,-0.0022113472,-0.0005106492,-7.655319e-05,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.021548234522113654,1.9825758700386713
1782792368076362,2,14,-0.011145959,-0.01784443,-0.017695263,-0.002483057,-7.344429e-05,-0.00032484613,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.02103939276946681,1.982416342741665
1782792368126383,2,14,-0.011320439,-0.017057637,-0.0179829,-0.0030406702,0.0006562549,-0.00048880314,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.020472306355940256,1.982122750100524
1782792368176363,2,14,-0.011569465,-0.016329803,-0.018306285,-0.0035783628,0.001178955,-0.00055309624,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.020012869686060804,1.981794827516916
1782792368226386,2,14,-0.011890864,-0.015648862,-0.018557668,-0.0040971045,0.0015616195,-0.00078318286,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.019653995573396817,1.9815397658380243
1782792368276389,2,14,-0.012290452,-0.015063514,-0.0187615,-0.004753332,0.0019958594,-0.0007986161,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.01944131260602724,1.9813338277032337
1782792368326509,2,14,-0.012775209,-0.014413766,-0.019000664,-0.005447083,0.0023814633,-0.0007527728,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.01926038949459094,1.9810929678409854
1782792368376345,2,14,-0.013141395,-0.013895371,-0.01919271,-0.005903618,0.0027469746,-0.00063679204,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.01912531258475268,1.9808996209637555
1782792368426361,2,14,-0.013482441,-0.013431092,-0.019282117,-0.0062108766,0.0030169906,-0.00072145194,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.019030776461240136,1.9808092896710474
1782792368476375,2,14,-0.013813975,-0.013043257,-0.019155607,-0.006482929,0.0031653312,-0.0006101508,0.0,0.0,-2.0,nan,nan,nan,pretrack_hover,square,baseline,0.018998748838096612,1.9809354875430687
